protocol,network,contract_address,source,status,contract_name,abi_path
swap_country,harmony,,not-found,skip,Unknown,
unifi,harmony,,not-found,skip,Unknown,
viperswap,harmony,,not-found,skip,Unknown,
parrot_defi,harmony,,not-found,skip,Unknown,
dxsale,harmony,,not-found,skip,Unknown,
aave_v3,harmony,,not-found,skip,Unknown,
hundred_finance,harmony,,not-found,skip,Unknown,
tranquil_finance,harmony,,not-found,skip,Unknown,
wepiggy,harmony,,not-found,skip,Unknown,
acryptos,harmony,,not-found,skip,Unknown,
sushi_furo,harmony,,not-found,skip,Unknown,
8ightdao,harmony,,not-found,skip,Unknown,
cheesedao,harmony,,not-found,skip,Unknown,
euphoria,harmony,,not-found,skip,Unknown,
onedao_finance,harmony,,not-found,skip,Unknown,
reverse,harmony,,not-found,skip,Unknown,
wagmidao,harmony,,not-found,skip,Unknown,
astrowar_finance,harmony,,not-found,skip,Unknown,
unifi_staking,harmony,,not-found,skip,Unknown,
coinscope,harmony,,not-found,skip,Unknown,
artemis_protocol,harmony,,not-found,skip,Unknown,
bring_finance,harmony,,not-found,skip,Unknown,
cougarswap,harmony,,not-found,skip,Unknown,
defily,harmony,,not-found,skip,Unknown,
foxswap,harmony,,not-found,skip,Unknown,
hermes_defi,harmony,,not-found,skip,Unknown,
yieldwolf,harmony,,not-found,skip,Unknown,
autofarm,harmony,,not-found,skip,Unknown,
beefy,harmony,,not-found,skip,Unknown,
magik_farm,harmony,,not-found,skip,Unknown,
pickle,harmony,,not-found,skip,Unknown,
desyn_basis_trading,hashkey_chain,,not-found,skip,Unknown,
dodo_amm,hashkey_chain,,not-found,skip,Unknown,
hyperindex,hashkey_chain,,not-found,skip,Unknown,
desyn_safe,hashkey_chain,,not-found,skip,Unknown,
hskhodlium,hashkey_chain,,not-found,skip,Unknown,
pell_network,hashkey_chain,,not-found,skip,Unknown,
asseto_aoabt,hashkey_chain,,not-found,skip,Unknown,
desyn_liquid_strategy,hashkey_chain,,not-found,skip,Unknown,
haven1_hswap,haven1,,not-found,skip,Unknown,
cbridge,heco,,not-found,skip,Unknown,
debridge,heco,,not-found,skip,Unknown,
knit_finance,heco,,not-found,skip,Unknown,
multichain,heco,,not-found,skip,Unknown,
orbit_bridge,heco,,not-found,skip,Unknown,
poly_network,heco,,not-found,skip,Unknown,
relaychain,heco,,not-found,skip,Unknown,
swft,heco,,not-found,skip,Unknown,
gate,heco,,not-found,skip,Unknown,
boringdao,heco,,not-found,skip,Unknown,
butterswap,heco,,not-found,skip,Unknown,
bxh,heco,,not-found,skip,Unknown,
complus_network,heco,,not-found,skip,Unknown,
depth,heco,,not-found,skip,Unknown,
donaswap_v2,heco,,not-found,skip,Unknown,
elk,heco,,not-found,skip,Unknown,
gravis_finance,heco,,not-found,skip,Unknown,
hswap,heco,,not-found,skip,Unknown,
makiswap,heco,,not-found,skip,Unknown,
mdex,heco,,not-found,skip,Unknown,
metatdex,heco,,not-found,skip,Unknown,
pippi,heco,,not-found,skip,Unknown,
sashimiswap,heco,,not-found,skip,Unknown,
sushiswap,heco,,not-found,skip,Unknown,
wowswap,heco,,not-found,skip,Unknown,
youswap,heco,,not-found,skip,Unknown,
cryptoblades,heco,,not-found,skip,Unknown,
miningtycoon,heco,,not-found,skip,Unknown,
cook_finance,heco,,not-found,skip,Unknown,
dxsale,heco,,not-found,skip,Unknown,
westarter,heco,,not-found,skip,Unknown,
channels_finance,heco,,not-found,skip,Unknown,
demeter,heco,,not-found,skip,Unknown,
filda,heco,,not-found,skip,Unknown,
lendhub,heco,,not-found,skip,Unknown,
pilot_protocol,heco,,not-found,skip,Unknown,
vee_finance,heco,,not-found,skip,Unknown,
wepiggy,heco,,not-found,skip,Unknown,
filet_finance,heco,,not-found,skip,Unknown,
back_finance,heco,,not-found,skip,Unknown,
belt_finance,heco,,not-found,skip,Unknown,
coinwind,heco,,not-found,skip,Unknown,
golff_protocol,heco,,not-found,skip,Unknown,
hfione,heco,,not-found,skip,Unknown,
minto,heco,,not-found,skip,Unknown,
newland,heco,,not-found,skip,Unknown,
solo_top,heco,,not-found,skip,Unknown,
autofarm,heco,,not-found,skip,Unknown,
beefy,heco,,not-found,skip,Unknown,
magik_farm,heco,,not-found,skip,Unknown,
hashport,hedera,,not-found,skip,Unknown,
hliquity,hedera,,not-found,skip,Unknown,
binance_cex,hedera,,not-found,skip,Unknown,
bitrue,hedera,,not-found,skip,Unknown,
swissborg,hedera,,not-found,skip,Unknown,
bubbleswap_v1,hedera,,not-found,skip,Unknown,
bubbleswap_v2,hedera,,not-found,skip,Unknown,
hbarsuite,hedera,,not-found,skip,Unknown,
heliswap,hedera,,not-found,skip,Unknown,
pangolin_v2,hedera,,not-found,skip,Unknown,
saucerswap_v1,hedera,,not-found,skip,Unknown,
saucerswap_v2,hedera,,not-found,skip,Unknown,
tangent,hedera,,not-found,skip,Unknown,
headstarter,hedera,,not-found,skip,Unknown,
memejob,hedera,,not-found,skip,Unknown,
bonzo_finance,hedera,,not-found,skip,Unknown,
sirio_finance,hedera,,not-found,skip,Unknown,
stader,hedera,,not-found,skip,Unknown,
ichi,hedera,,not-found,skip,Unknown,
kea_credit,hedera,,not-found,skip,Unknown,
libre_capital,hedera,,not-found,skip,Unknown,
davincigraph,hedera,,not-found,skip,Unknown,
parallel_polkadot_amm,heiko,,not-found,skip,Unknown,
parallel_polkadot_lending,heiko,,not-found,skip,Unknown,
parallel_polkadot_crowdloan,heiko,,not-found,skip,Unknown,
parallel_polkadot_liquid_staking,heiko,,not-found,skip,Unknown,
parallel_polkadot_daofi,heiko,,not-found,skip,Unknown,
hela_bridge,hela,,not-found,skip,Unknown,
cytoswap,hela,,not-found,skip,Unknown,
stablehodl,hela,,not-found,skip,Unknown,
bedrock_unibtc,hemi,,not-found,skip,Unknown,
bitfi_basis,hemi,,not-found,skip,Unknown,
desyn_basis_trading,hemi,,not-found,skip,Unknown,
free_protocol,hemi,,not-found,skip,Unknown,
bima_cdp,hemi,,not-found,skip,Unknown,
river_omni_cdp,hemi,,not-found,skip,Unknown,
meson,hemi,,not-found,skip,Unknown,
stargate_v2,hemi,,not-found,skip,Unknown,
mjolnir_exchange,hemi,,not-found,skip,Unknown,
perpstreet,hemi,,not-found,skip,Unknown,
atlas_exchange,hemi,,not-found,skip,Unknown,
dodo_amm,hemi,,not-found,skip,Unknown,
iziswap,hemi,,not-found,skip,Unknown,
passdex,hemi,,not-found,skip,Unknown,
sushiswap,hemi,,not-found,skip,Unknown,
sushiswap_v3,hemi,,not-found,skip,Unknown,
uniswap_v3,hemi,,not-found,skip,Unknown,
desyn_safe,hemi,,not-found,skip,Unknown,
hemi_staking,hemi,,not-found,skip,Unknown,
ajna_v2,hemi,,not-found,skip,Unknown,
gearbox,hemi,,not-found,skip,Unknown,
layerbank,hemi,,not-found,skip,Unknown,
lendos,hemi,,not-found,skip,Unknown,
morpho_blue,hemi,,not-found,skip,Unknown,
sumer_money,hemi,,not-found,skip,Unknown,
zenolend,hemi,,not-found,skip,Unknown,
zerolend_lending,hemi,,not-found,skip,Unknown,
kelp,hemi,,not-found,skip,Unknown,
gamma,hemi,,not-found,skip,Unknown,
ichi,hemi,,not-found,skip,Unknown,
steer_protocol,hemi,,not-found,skip,Unknown,
thedeep,hemi,,not-found,skip,Unknown,
pell_network,hemi,,not-found,skip,Unknown,
spectra_v2,hemi,,not-found,skip,Unknown,
vaultcraft,hemi,,not-found,skip,Unknown,
desyn_liquid_strategy,hemi,,not-found,skip,Unknown,
vfat_io,hemi,,not-found,skip,Unknown,
multichain,hoo,,not-found,skip,Unknown,
poly_network,hoo,,not-found,skip,Unknown,
elk,hoo,,not-found,skip,Unknown,
puddingswap,hoo,,not-found,skip,Unknown,
archon_bridge,horizen_eon,,not-found,skip,Unknown,
interport_finance,horizen_eon,,not-found,skip,Unknown,
ascent_exchange_v1,horizen_eon,,not-found,skip,Unknown,
ascent_exchange_v3,horizen_eon,,not-found,skip,Unknown,
spookyswap_v2,horizen_eon,,not-found,skip,Unknown,
yuzu_market,horizen_eon,,not-found,skip,Unknown,
ichi,horizen_eon,,not-found,skip,Unknown,
gate,hpb,,not-found,skip,Unknown,
hpdex,hpb,,not-found,skip,Unknown,
hydradex_v2,hydra,,not-found,skip,Unknown,
hydradex_v3,hydra,,not-found,skip,Unknown,
changex,hydra,,not-found,skip,Unknown,
hydradex_v3,hydra_chain,,not-found,skip,Unknown,
hydration_dex,hydradx,,not-found,skip,Unknown,
hydration_lending,hydradx,,not-found,skip,Unknown,
liminal,hyperliquid_l1,,not-found,skip,Unknown,
felix_cdp,hyperliquid_l1,,not-found,skip,Unknown,
hyperstable_cdp,hyperliquid_l1,,not-found,skip,Unknown,
keiko_finance,hyperliquid_l1,,not-found,skip,Unknown,
parallel_protocol_v3,hyperliquid_l1,,not-found,skip,Unknown,
blofin,hyperliquid_l1,,not-found,skip,Unknown,
garden,hyperliquid_l1,,not-found,skip,Unknown,
symbiosis,hyperliquid_l1,,not-found,skip,Unknown,
hyperliquid_hlp,hyperliquid_l1,,not-found,skip,Unknown,
optfun,hyperliquid_l1,,not-found,skip,Unknown,
hyperbloom,hyperliquid_l1,,not-found,skip,Unknown,
balancer_v3,hyperliquid_l1,,not-found,skip,Unknown,
brownfi,hyperliquid_l1,,not-found,skip,Unknown,
curve_dex,hyperliquid_l1,,not-found,skip,Unknown,
gliquid,hyperliquid_l1,,not-found,skip,Unknown,
hx_finance,hyperliquid_l1,,not-found,skip,Unknown,
hybra_v2,hyperliquid_l1,,not-found,skip,Unknown,
hybra_v3,hyperliquid_l1,,not-found,skip,Unknown,
hyperbrick,hyperliquid_l1,,not-found,skip,Unknown,
hypercat,hyperliquid_l1,,not-found,skip,Unknown,
hyperliquid_spot_orderbook,hyperliquid_l1,,not-found,skip,Unknown,
hyperpie_dex,hyperliquid_l1,,not-found,skip,Unknown,
hyperswap_v2,hyperliquid_l1,,not-found,skip,Unknown,
hyperswap_v3,hyperliquid_l1,,not-found,skip,Unknown,
kittenswap_algebra,hyperliquid_l1,,not-found,skip,Unknown,
kittenswap_amm,hyperliquid_l1,,not-found,skip,Unknown,
kittenswap_cl,hyperliquid_l1,,not-found,skip,Unknown,
laminar,hyperliquid_l1,,not-found,skip,Unknown,
manaswap,hyperliquid_l1,,not-found,skip,Unknown,
project_x,hyperliquid_l1,,not-found,skip,Unknown,
ramses_cl,hyperliquid_l1,,not-found,skip,Unknown,
ring_swap,hyperliquid_l1,,not-found,skip,Unknown,
skate_amm,hyperliquid_l1,,not-found,skip,Unknown,
ultrasolid_v2,hyperliquid_l1,,not-found,skip,Unknown,
ultrasolid_v3,hyperliquid_l1,,not-found,skip,Unknown,
upheaval_v2,hyperliquid_l1,,not-found,skip,Unknown,
upheaval_v3,hyperliquid_l1,,not-found,skip,Unknown,
valantis,hyperliquid_l1,,not-found,skip,Unknown,
woofi_swap,hyperliquid_l1,,not-found,skip,Unknown,
hyperpie_launchpad,hyperliquid_l1,,not-found,skip,Unknown,
hyperdrive_hl,hyperliquid_l1,,not-found,skip,Unknown,
hyperlend_isolated,hyperliquid_l1,,not-found,skip,Unknown,
hyperlend_pooled,hyperliquid_l1,,not-found,skip,Unknown,
hyperyield,hyperliquid_l1,,not-found,skip,Unknown,
hypurrfi_isolated,hyperliquid_l1,,not-found,skip,Unknown,
hypurrfi_pooled,hyperliquid_l1,,not-found,skip,Unknown,
lnd,hyperliquid_l1,,not-found,skip,Unknown,
morpho_blue,hyperliquid_l1,,not-found,skip,Unknown,
sentiment,hyperliquid_l1,,not-found,skip,Unknown,
timeswap_v2,hyperliquid_l1,,not-found,skip,Unknown,
arkis,hyperliquid_l1,,not-found,skip,Unknown,
hyperpie,hyperliquid_l1,,not-found,skip,Unknown,
kinetiq,hyperliquid_l1,,not-found,skip,Unknown,
stakedhype,hyperliquid_l1,,not-found,skip,Unknown,
d2_finance,hyperliquid_l1,,not-found,skip,Unknown,
felix_vaults,hyperliquid_l1,,not-found,skip,Unknown,
upshift,hyperliquid_l1,,not-found,skip,Unknown,
veda,hyperliquid_l1,,not-found,skip,Unknown,
rysk_v12,hyperliquid_l1,,not-found,skip,Unknown,
perfect_pool,hyperliquid_l1,,not-found,skip,Unknown,
gauntlet,hyperliquid_l1,,not-found,skip,Unknown,
hyperstable_vaults,hyperliquid_l1,,not-found,skip,Unknown,
mev_capital,hyperliquid_l1,,not-found,skip,Unknown,
fan_fun,hyperliquid_l1,,not-found,skip,Unknown,
rumpel_labs,hyperliquid_l1,,not-found,skip,Unknown,
blueberry,hyperliquid_l1,,not-found,skip,Unknown,
growihf,hyperliquid_l1,,not-found,skip,Unknown,
harmonix_finance,hyperliquid_l1,,not-found,skip,Unknown,
hyperwave,hyperliquid_l1,,not-found,skip,Unknown,
looped_hype,hyperliquid_l1,,not-found,skip,Unknown,
napier,hyperliquid_l1,,not-found,skip,Unknown,
pendle,hyperliquid_l1,,not-found,skip,Unknown,
penpie,hyperliquid_l1,,not-found,skip,Unknown,
ring_few,hyperliquid_l1,,not-found,skip,Unknown,
royco_protocol,hyperliquid_l1,,not-found,skip,Unknown,
spectra_v2,hyperliquid_l1,,not-found,skip,Unknown,
beefy,hyperliquid_l1,,not-found,skip,Unknown,
hyperbeat,hyperliquid_l1,,not-found,skip,Unknown,
hypervault,hyperliquid_l1,,not-found,skip,Unknown,
balanced_dollar,icon,,not-found,skip,Unknown,
balanced_exchange,icon,,not-found,skip,Unknown,
omm,icon,,not-found,skip,Unknown,
sicx,icon,,not-found,skip,Unknown,
unifi_staking,icon,,not-found,skip,Unknown,
optimus,icon,,not-found,skip,Unknown,
helix_markets,icp,,not-found,skip,Unknown,
icdex,icp,,not-found,skip,Unknown,
icpex,icp,,not-found,skip,Unknown,
icpswap,icp,,not-found,skip,Unknown,
kongswap,icp,,not-found,skip,Unknown,
sonic_icp,icp,,not-found,skip,Unknown,
service_nervous_systems,icp,,not-found,skip,Unknown,
stakedicp,icp,,not-found,skip,Unknown,
waterneuron,icp,,not-found,skip,Unknown,
gold_dao,icp,,not-found,skip,Unknown,
origyn,icp,,not-found,skip,Unknown,
rakeoff,icp,,not-found,skip,Unknown,
kuma_perpetuals_dex,idex,,not-found,skip,Unknown,
axelar,immutable_zkevm,,not-found,skip,Unknown,
quickswap_v3,immutable_zkevm,,not-found,skip,Unknown,
warpgate,immutable_zkevm,,not-found,skip,Unknown,
gamma,immutable_zkevm,,not-found,skip,Unknown,
libre_capital,immutable_zkevm,,not-found,skip,Unknown,
inertia,inertia,,not-found,skip,Unknown,
interport_finance,inevm,,not-found,skip,Unknown,
meson,inevm,,not-found,skip,Unknown,
dackieswap_v2,inevm,,not-found,skip,Unknown,
dackieswap_v3,inevm,,not-found,skip,Unknown,
poolshark,inevm,,not-found,skip,Unknown,
timeswap_v2,inevm,,not-found,skip,Unknown,
thetanuts_finance,inevm,,not-found,skip,Unknown,
echelon_initia_bridge,initia,,not-found,skip,Unknown,
inertia_bridge,initia,,not-found,skip,Unknown,
milkyway_rollup_bridge,initia,,not-found,skip,Unknown,
initiadex,initia,,not-found,skip,Unknown,
cabal,initia,,not-found,skip,Unknown,
axelar,injective,,not-found,skip,Unknown,
portal,injective,,not-found,skip,Unknown,
injera,injective,,not-found,skip,Unknown,
gate,injective,,not-found,skip,Unknown,
swissborg,injective,,not-found,skip,Unknown,
helix_perp,injective,,not-found,skip,Unknown,
levana_perps,injective,,not-found,skip,Unknown,
astroport,injective,,not-found,skip,Unknown,
balanced_exchange,injective,,not-found,skip,Unknown,
choice_exchange,injective,,not-found,skip,Unknown,
dojoswap_amm,injective,,not-found,skip,Unknown,
helix_spot,injective,,not-found,skip,Unknown,
white_whale_dex,injective,,not-found,skip,Unknown,
hydro_lending,injective,,not-found,skip,Unknown,
ilend_v1,injective,,not-found,skip,Unknown,
ilend_v2,injective,,not-found,skip,Unknown,
neptune_finance,injective,,not-found,skip,Unknown,
backbone_labs,injective,,not-found,skip,Unknown,
dojoswap_lsd,injective,,not-found,skip,Unknown,
eris_protocol,injective,,not-found,skip,Unknown,
gryphon,injective,,not-found,skip,Unknown,
hydro_lst,injective,,not-found,skip,Unknown,
pryzm_liquid_staking,injective,,not-found,skip,Unknown,
stride,injective,,not-found,skip,Unknown,
trustake,injective,,not-found,skip,Unknown,
mito_finance,injective,,not-found,skip,Unknown,
ninjaroll,injective,,not-found,skip,Unknown,
libre_capital,injective,,not-found,skip,Unknown,
black_panther,injective,,not-found,skip,Unknown,
hydro_lsd_fi,injective,,not-found,skip,Unknown,
ninjavault,injective,,not-found,skip,Unknown,
curve_dex,ink,,not-found,skip,Unknown,
dyorswap,ink,,not-found,skip,Unknown,
inkswap,ink,,not-found,skip,Unknown,
inkyswap,ink,,not-found,skip,Unknown,
reservoir_tools_amm,ink,,not-found,skip,Unknown,
reservoir_tools_clmm,ink,,not-found,skip,Unknown,
squidswap,ink,,not-found,skip,Unknown,
uniswap_v4,ink,,not-found,skip,Unknown,
velodrome_v2,ink,,not-found,skip,Unknown,
velodrome_v3,ink,,not-found,skip,Unknown,
morpho_blue,ink,,not-found,skip,Unknown,
shroomy_protocol,ink,,not-found,skip,Unknown,
thedeep,ink,,not-found,skip,Unknown,
apollo_diversified_credit_securitize_fund,ink,,not-found,skip,Unknown,
ipor_fusion,ink,,not-found,skip,Unknown,
vfat_io,ink,,not-found,skip,Unknown,
interlay_btc,interlay,,not-found,skip,Unknown,
interlay_collateral,interlay,,not-found,skip,Unknown,
interlay_dex,interlay,,not-found,skip,Unknown,
interlay_lending,interlay,,not-found,skip,Unknown,
interlay_staking,interlay,,not-found,skip,Unknown,
virtue,iota,,not-found,skip,Unknown,
pools_finance,iota,,not-found,skip,Unknown,
swirl,iota,,not-found,skip,Unknown,
cyberperp,iota_evm,,not-found,skip,Unknown,
graphene_by_velocimeter,iota_evm,,not-found,skip,Unknown,
magicsea_amm,iota_evm,,not-found,skip,Unknown,
magicsea_lb,iota_evm,,not-found,skip,Unknown,
velocimeter_v4,iota_evm,,not-found,skip,Unknown,
wagmi,iota_evm,,not-found,skip,Unknown,
deepr_finance,iota_evm,,not-found,skip,Unknown,
iolend,iota_evm,,not-found,skip,Unknown,
gamma,iota_evm,,not-found,skip,Unknown,
iotube,iotex,,not-found,skip,Unknown,
multichain,iotex,,not-found,skip,Unknown,
nervebridge,iotex,,not-found,skip,Unknown,
relaychain,iotex,,not-found,skip,Unknown,
magma_finance,iotex,,not-found,skip,Unknown,
xdollar,iotex,,not-found,skip,Unknown,
gate,iotex,,not-found,skip,Unknown,
boringdao,iotex,,not-found,skip,Unknown,
loxodrome_perp,iotex,,not-found,skip,Unknown,
quenta,iotex,,not-found,skip,Unknown,
elk,iotex,,not-found,skip,Unknown,
iziswap,iotex,,not-found,skip,Unknown,
loxodrome_amm,iotex,,not-found,skip,Unknown,
mimo_v2,iotex,,not-found,skip,Unknown,
mimo_v3,iotex,,not-found,skip,Unknown,
minmax_finance,iotex,,not-found,skip,Unknown,
pinswap,iotex,,not-found,skip,Unknown,
unifi,iotex,,not-found,skip,Unknown,
wowswap,iotex,,not-found,skip,Unknown,
parrot_defi,iotex,,not-found,skip,Unknown,
zoomswap,iotex,,not-found,skip,Unknown,
iotex_monster_go,iotex,,not-found,skip,Unknown,
starcrazy,iotex,,not-found,skip,Unknown,
avalon_finance,iotex,,not-found,skip,Unknown,
avalon_usdalend,iotex,,not-found,skip,Unknown,
basic,iotex,,not-found,skip,Unknown,
filda,iotex,,not-found,skip,Unknown,
fortube,iotex,,not-found,skip,Unknown,
bedrock_uniiotx,iotex,,not-found,skip,Unknown,
sablier_flow,iotex,,not-found,skip,Unknown,
sablier_lockup,iotex,,not-found,skip,Unknown,
pell_network,iotex,,not-found,skip,Unknown,
know_to_earn,iotex,,not-found,skip,Unknown,
unifi_staking,iotex,,not-found,skip,Unknown,
cyclone,iotex,,not-found,skip,Unknown,
magic_land,iotex,,not-found,skip,Unknown,
cmswap,jbc,,not-found,skip,Unknown,
commudao_gameswap,jbc,,not-found,skip,Unknown,
jibswap,jbc,,not-found,skip,Unknown,
jiblend,jbc,,not-found,skip,Unknown,
joltify_lend,joltify,,not-found,skip,Unknown,
joltify_rwa,joltify,,not-found,skip,Unknown,
axelar,juno,,not-found,skip,Unknown,
junoswap,juno,,not-found,skip,Unknown,
loop_finance,juno,,not-found,skip,Unknown,
white_whale_dex,juno,,not-found,skip,Unknown,
wynd_dex,juno,,not-found,skip,Unknown,
backbone_labs,juno,,not-found,skip,Unknown,
eris_protocol,juno,,not-found,skip,Unknown,
stakeeasy,juno,,not-found,skip,Unknown,
stride,juno,,not-found,skip,Unknown,
wynd_lsd,juno,,not-found,skip,Unknown,
airpuff,k2,,not-found,skip,Unknown,
karak,k2,,not-found,skip,Unknown,
babena,kadena,,not-found,skip,Unknown,
anedak,kadena,,not-found,skip,Unknown,
kdswap,kadena,,not-found,skip,Unknown,
mercatus,kadena,,not-found,skip,Unknown,
kadena_cabinet,kadena,,not-found,skip,Unknown,
kdlaunch,kadena,,not-found,skip,Unknown,
chips,kadena,,not-found,skip,Unknown,
multichain,kardia,,not-found,skip,Unknown,
gate,kardia,,not-found,skip,Unknown,
becoswap,kardia,,not-found,skip,Unknown,
donaswap_v2,kardia,,not-found,skip,Unknown,
kaidex,kardia,,not-found,skip,Unknown,
defily,kardia,,not-found,skip,Unknown,
sleepearn_finance,kardia,,not-found,skip,Unknown,
wolf_safe_poor_people,kardia,,not-found,skip,Unknown,
